Country Name,Country Code,Indicator Name,Indicator Code,Region,Region_Code,Income Group,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Argentina,ARG,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Latin America & Caribbean,LCN,Upper middle income,1,1.004657967,1.009222307,1.013669612,1.018011586,1.022037568,1.024542103,1.026999824,1.029434139,1.03182164,1.034185734,1.036503014,1.038785183,1.041043946,1.043267599,1.045456141,1.047679794,1.04991515,1.052127099,1.054292235,1.05642226,1.058517175,1.060588683,1.062613377,1.064614664,1.066569138,1.068465095,1.070302534,1.072081456,1.073801861
Sri Lanka,LKA,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,South Asia,SAS,Lower middle income,1,0.999301638,0.998656997,0.998012356,0.997367714,0.996669353,0.996024711,0.99538007,0.994681708,0.994037067,0.993392425,0.992747784,0.992049423,0.991404781,0.99076014,0.990115498,0.989417137,0.988772495,0.988127854,0.987483212,0.986838571,0.98614021,0.985495568,0.984850927,0.984206285,0.983561644,0.982917002,0.983078163,0.984152565,0.986086489
St. Kitts and Nevis,KNA,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Latin America & Caribbean,LCN,High income,1,0.996383415,0.99276683,0.989150245,0.985562137,0.981717736,0.976278619,0.97086798,0.965485818,0.960103656,0.954721494,0.949396287,0.944042602,0.938745871,0.933420663,0.928152409,0.923425219,0.91926757,0.915679462,0.912632418,0.910154915,0.908218476,0.906851578,0.906025743,0.905740973,0.905997266,0.906823101,0.908189999,0.910126438,0.912603941
St. Lucia,LCA,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Latin America & Caribbean,LCN,Upper middle income,1,1.010033682,1.020173728,1.030349229,1.040560184,1.048466584,1.041269278,1.034107428,1.026945577,1.019854636,1.012763694,1.005708208,0.998688176,0.991703599,0.984719021,0.974047155,0.93348697,0.894025882,0.855628435,0.818471902,0.782414466,0.747527034,0.713738699,0.681191278,0.654139337,0.654139337,0.654139337,0.654458429,0.655096614,0.656053891
St. Vincent and the Grenadines,VCT,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Latin America & Caribbean,LCN,Upper middle income,1,1.014275499,1.028653149,1.043030798,1.057485061,1.071275346,1.080392257,1.089509168,1.098651617,1.107819603,1.117038664,1.12620665,1.135425711,1.14467031,1.153940446,1.163185045,1.172429644,1.181674243,1.190893304,1.200086828,1.209280351,1.218473875,1.227616324,1.236733235,1.245850146,1.254915981,1.263981817,1.272996578,1.281985801,1.290923949
Sudan,SDN,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Sub-Saharan Africa,SSF,Lower middle income,1,1.045907103,1.093272235,1.141845449,1.191835034,1.24307436,1.295688398,1.338346178,1.340512393,1.342720267,1.344886482,1.347094355,1.349302229,1.351468444,1.353676317,1.355884191,1.358092064,1.360299938,1.362507811,1.364715684,1.366923558,1.369131431,1.371339304,1.374297021,1.37804624,1.382545303,1.387835868,1.393876276,1.400666528,1.40828994
Sweden,SWE,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Europe & Central Asia,ECS,High income,1,1,1,1,1,1.001251504,1.003140794,1.005006017,1.006871239,1.008712395,1.009795427,1.010132371,1.010469314,1.010806258,1.011143201,1.011684717,1.012430806,1.013188929,1.013935018,1.014669073,1.016004813,1.017906137,1.019807461,1.021684717,1.023537906,1.025391095,1.02723225,1.029049338,1.030866426,1.03267148
Switzerland,CHE,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Europe & Central Asia,ECS,High income,1,1.02454593,1.048464011,1.071589805,1.094013005,1.102937439,1.10217505,1.101412662,1.100665222,1.099902833,1.099140444,1.098378055,1.097600718,1.096838329,1.09607594,1.09607594,1.096643994,1.097212049,1.097780103,1.098348158,1.098916212,1.099484266,1.100052321,1.100605426,1.101173481,1.101741535,1.10230959,1.103027132,1.103879214,1.104895732
Thailand,THA,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,East Asia & Pacific,EAS,Upper middle income,1,1.009414337,1.018899193,1.028419308,1.037481048,1.043439935,1.049434082,1.055463489,1.061492895,1.067522302,1.073622228,1.079722154,1.08582208,1.091957265,1.106836853,1.148478544,1.191036987,1.234300624,1.278375234,1.322943479,1.368216918,1.414054511,1.460421001,1.507140087,1.554247029,1.600578259,1.645992737,1.690455203,1.733859878,1.776171503
Togo,TGO,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Sub-Saharan Africa,SSF,Low income,1,1.014910979,1.029970326,1.045103858,1.060422849,1.075853116,1.091431751,1.107121662,1.122959941,1.138909496,1.155007418,1.171216617,1.187537092,1.204005935,1.220586053,1.237240356,1.254043027,1.270956973,1.287982196,1.305081602,1.322292285,1.339614243,1.35708457,1.374554896,1.392173591,1.409866469,1.427781899,1.445808605,1.46398368,1.482344214
Trinidad and Tobago,TTO,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Latin America & Caribbean,LCN,High income,1,0.975216323,0.950966777,0.927358188,0.911654738,0.933874586,0.956628565,0.979916676,1.003632091,1.027881637,1.052665314,1.077983121,1.10383506,1.13022113,1.15126589,1.132037176,1.113022113,1.094327529,1.075953424,1.057792971,1.039952996,1.022433501,1.005020831,0.988035466,0.971263754,0.954705694,0.939536374,0.925755795,0.913363957,0.902147206
Tunisia,TUN,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Middle East & North Africa,MEA,Lower middle income,1,1.015073079,1.030127865,1.045072896,1.059981342,1.074798324,1.089542137,1.104176194,1.117273675,1.124517533,1.131761392,1.13893208,1.146084475,1.153218578,1.160334388,1.167395321,1.174419668,1.181425723,1.187718368,1.190809812,1.193882964,1.196937824,1.200010976,1.203047542,1.206102402,1.209138969,1.212321876,1.215651124,1.21910842,1.222712057
Turkey,TUR,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Europe & Central Asia,ECS,Upper middle income,1,1.024680141,1.049267569,1.073595401,1.097774893,1.112108289,1.122158353,1.132115706,1.142035973,1.151919154,1.161746709,1.171500093,1.181216392,1.19085852,1.200463564,1.211422214,1.222937141,1.234359355,1.245688856,1.256870017,1.267977007,1.278972742,1.289857222,1.300593362,1.311236788,1.321750417,1.331985908,1.341924717,1.351585388,1.360967921
Uganda,UGA,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Sub-Saharan Africa,SSF,Low income,1,1.039007465,1.07948691,1.121333193,1.164546315,1.192093366,1.200504679,1.209021133,1.217642729,1.226264326,1.234991063,1.2437178,1.252549679,1.261381558,1.270318578,1.279255599,1.28829776,1.312480286,1.341078751,1.370097782,1.399747661,1.429923247,1.46062454,1.49185154,1.523709389,1.556092945,1.589212491,1.623068026,1.657659552,1.692881926
United Kingdom,GBR,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Europe & Central Asia,ECS,High income,1,0.999361756,0.998723513,0.998085269,0.997447026,0.997089609,0.997855502,0.998621394,0.999400051,1.000165943,1.000931836,1.001684963,1.002450855,1.003203983,1.003969875,1.005246362,1.009024764,1.012752106,1.016453919,1.020104672,1.023729895,1.027304059,1.030852693,1.034350268,1.037809548,1.041230534,1.04460046,1.047893796,1.051123309,1.054276232
United States,USA,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,North America,NAC,High income,1,1.001996142,1.003992283,1.005961631,1.008788382,1.014160549,1.019465731,1.024703928,1.029888538,1.035006163,1.040083597,1.045067253,1.050010718,1.054900595,1.059120626,1.061491881,1.063836343,1.066167408,1.068498473,1.070789347,1.073080221,1.075357698,1.077621778,1.079872461,1.082096351,1.084347034,1.086597717,1.088861797,1.091139274,1.093416752
Uruguay,URY,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Latin America & Caribbean,LCN,High income,1,1.004202928,1.008303068,1.012277576,1.016160716,1.019941068,1.023630051,1.027204824,1.03068823,1.034080267,1.03742662,1.040989972,1.044450536,1.047796889,1.051051874,1.054192649,1.057230636,1.060188675,1.063043925,1.065796386,1.068468901,1.071050047,1.073551246,1.075961077,1.078302382,1.080563741,1.082745152,1.084800932,1.086731081,1.08854702
Zambia,ZMB,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Sub-Saharan Africa,SSF,Lower middle income,1,0.998737565,0.99747513,0.996212695,0.994975509,0.984421552,0.97242842,0.960511034,0.948644145,0.936827753,0.925061859,0.91339696,0.901782558,0.890218654,0.878705247,0.882644044,0.893021259,0.903423724,0.913901934,0.924405393,0.934984598,0.945614301,0.956294501,0.96699995,0.977755896,0.988562339,0.999520275,1.010629703,1.021865374,1.033227289
Zimbabwe,ZWE,Relative Urban population (% of total),SP.URB.TOTL.IN.ZS.REL,Sub-Saharan Africa,SSF,Low income,1,1.026968014,1.054357403,1.082168167,1.110438613,1.139168742,1.168320245,1.185213561,1.200344762,1.215552576,1.230875311,1.24627466,1.261788929,1.277418119,1.293162229,1.308944647,1.324841984,1.320781459,1.313694695,1.306646236,1.299597778,1.292587627,1.285577476,1.278605631,1.271633787,1.264700249,1.257766711,1.250871481,1.245010534,1.24022218
Australia,AUS,Urban population (% of total),SP.URB.TOTL.IN.ZS,East Asia & Pacific,EAS,High income,85.4,85.4,85.4,85.4,85.4,85.4,85.566,85.748,85.928,86.106,86.283,86.504,86.727,86.947,87.165,87.378,87.541,87.695,87.849,88,88.15,88.298,88.445,88.59,88.733,88.875,89.015,89.153,89.289,89.423
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,East Asia & Pacific,EAS,High income,1.568757364,1.520986582,1.636205193,1.692568149,1.479972486,1.274580323,1.407583498,1.190809039,1.268204704,1.414956275,1.519170134,1.374534931,1.299693738,1.395852028,1.442684623,1.592426266,1.406936212,1.409759938,1.334809081,1.491525734,1.645538204,0.79243111,2.170366668,2.224854107,1.716778768,1.549427001,1.88029608,1.852385585,1.641175276,1.492267146
Austria,AUT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,High income,10780,13760,18010,19230,20560,21730,24430,24780,26040,28090,30050,29550,27920,27210,26690,25270,24950,27940,33620,38500,41260,44200,48790,48710,49350,50310,49830,50600,49570,47120
Austria,AUT,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,High income,2603555,2602173,2602826,2611607,2628512,2652173,2681522,2703726,2714152,2718311,2721984,2725070,2728062,2733375,2739956,2750384,2763544,2776552,2793341,2811943,2825477,2834153,2842540,2849495,2855935,2865075,2877662,2892824,2911054,2930525
Austria,AUT,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,High income,34.394,34.354,34.314,34.275,34.235,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.199,34.194,34.188,34.182,34.176,34.171,34.165,34.159,34.153,34.148,34.142,34.136,34.116,34.081,34.032
Austria,AUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,High income,-0.052683297,-0.053095361,0.025091263,0.336796284,0.645216593,0.896139737,1.100523979,0.824627791,0.384874405,0.153116581,0.135029463,0.113308968,0.109735114,0.194564239,0.240475249,0.379867642,0.477337571,0.469595614,0.602850031,0.663733302,0.480149643,0.306592721,0.295489155,0.244376693,0.225749952,0.319524272,0.438363107,0.525502874,0.628202728,0.666637295
Austria,AUT,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,High income,4966239,4972413,4982491,5007960,5049338,5102718,5159187,5201907,5221966,5229967,5237033,5242971,5248727,5258949,5271610,5291909,5318413,5344871,5378625,5415886,5443164,5461334,5478956,5493828,5507469,5526568,5552329,5586551,5630521,5680563
Austria,AUT,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,High income,65.606,65.646,65.686,65.725,65.765,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.801,65.806,65.812,65.818,65.824,65.829,65.835,65.841,65.847,65.852,65.858,65.864,65.884,65.919,65.968
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,High income,0.124537898,0.124242217,0.202473142,0.509867976,0.822849904,1.051619336,1.100567,0.824628019,0.384867021,0.153100897,0.135014829,0.11332058,0.109724862,0.194562589,0.240462184,0.384323159,0.499590024,0.49624589,0.629535582,0.690372134,0.50240228,0.333257282,0.32214896,0.271070844,0.247989069,0.346183705,0.465047133,0.614462274,0.783987572,0.88483697
"Bahamas, The",BHS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,High income,9600,11180,13090,14660,14040,13470,13630,13350,13680,14260,15940,13660,15790,19020,20330,20870,21230,21640,22780,23510,23610,23860,23800,22280,21660,21290,21450,21250,21310,21310
"Bahamas, The",BHS,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,High income,54171,53529,52848,52174,51683,52048,52447,52828,53139,53338,53410,53388,53338,53360,53594,54371,55286,56293,57328,58342,59323,60279,61205,62104,62968,63786,64546,65246,65881,66452
"Bahamas, The",BHS,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,High income,22.653,21.993,21.346,20.716,20.162,19.933,19.707,19.482,19.26,19.039,18.82,18.604,18.389,18.176,17.991,17.936,17.882,17.828,17.774,17.72,17.666,17.612,17.558,17.505,17.451,17.394,17.333,17.268,17.199,17.126
"Bahamas, The",BHS,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,High income,-1.04855294,-1.192214678,-1.280369447,-1.283558214,-0.945537919,0.703746241,0.763676614,0.723821731,0.586976876,0.37379008,0.134897161,-0.041199274,-0.093697887,0.041237887,0.437571991,1.439380197,1.668878844,1.805048157,1.821896707,1.753308509,1.667484351,1.598669522,1.524510116,1.458151358,1.381626174,1.290706969,1.184441737,1.078659374,0.968534267,0.862979822
"Bahamas, The",BHS,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,High income,184961,189862,194728,199681,204655,209069,213686,218337,222764,226813,230382,233580,236716,240212,244297,248767,253884,259464,265211,270901,276478,281980,287382,292676,297862,302925,307842,312595,317173,321567
"Bahamas, The",BHS,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,High income,77.347,78.007,78.654,79.284,79.838,80.067,80.293,80.518,80.74,80.961,81.18,81.396,81.611,81.824,82.009,82.064,82.118,82.172,82.226,82.28,82.334,82.388,82.442,82.495,82.549,82.606,82.667,82.732,82.801,82.874
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,High income,2.75104153,2.615250043,2.530622055,2.511738015,2.460454142,2.133870642,2.184330676,2.153209294,2.007317439,1.801297433,1.561291133,1.378583008,1.33364795,1.466075642,1.686283144,1.813201721,2.036075438,2.174049487,2.190777092,2.12277049,2.037781131,1.970489464,1.897619477,1.825385392,1.756409688,1.685495812,1.610141422,1.532175864,1.453894336,1.375855376
Bahrain,BHR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa,MEA,High income,7450,7830,7570,7310,7220,9800,9890,10040,9690,10380,10770,10260,10000,9800,10900,11540,12260,13240,14970,16970,18220,19840,20840,18650,18660,17860,19470,21060,20860,20350
Bahrain,BHR,Rural population,SP.RUR.TOTL,Middle East & North Africa,MEA,High income,54806,55868,56973,57980,58819,59482,60649,62167,63745,65460,67350,69456,71824,74499,77542,80823,84360,88528,93840,100574,108955,118661,128671,137629,144610,149212,151774,152931,153639,154595
Bahrain,BHR,Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa,MEA,High income,12.643,12.443,12.246,12.051,11.86,11.671,11.602,11.605,11.608,11.612,11.615,11.618,11.621,11.624,11.628,11.631,11.63,11.624,11.614,11.6,11.581,11.559,11.532,11.5,11.465,11.425,11.381,11.333,11.281,11.225
Bahrain,BHR,Rural population growth (annual %),SP.RUR.TOTL.ZG,Middle East & North Africa,MEA,High income,1.713312859,1.919208843,1.958570596,1.752065209,1.436680847,1.120881381,1.942940143,2.472116512,2.506643726,2.654851948,2.846363378,3.07905557,3.352522348,3.656702044,4.003402257,4.144185344,4.283177712,4.822553055,5.827231819,6.930257061,8.004117799,8.533573529,8.098807075,6.730290012,4.947880452,3.132764986,1.70244588,0.759426698,0.461885546,0.620309937
Bahrain,BHR,Urban population,SP.URB.TOTL,Middle East & North Africa,MEA,High income,378681,393126,408262,423146,437125,450172,462099,473525,485406,498270,512505,528378,546230,566405,589313,614070,641005,673067,714149,766440,831853,907907,987106,1059145,1116709,1156802,1181803,1196496,1208291,1222642
Bahrain,BHR,Urban population (% of total),SP.URB.TOTL.IN.ZS,Middle East & North Africa,MEA,High income,87.357,87.557,87.754,87.949,88.14,88.329,88.398,88.395,88.392,88.388,88.385,88.382,88.379,88.376,88.372,88.369,88.37,88.376,88.386,88.4,88.419,88.441,88.468,88.5,88.535,88.575,88.619,88.667,88.719,88.775
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,Middle East & North Africa,MEA,High income,3.529109327,3.743600916,3.7778954,3.580814799,3.250192222,2.941053657,2.614942188,2.44255557,2.478094461,2.615644462,2.816836828,3.050146959,3.322819581,3.626923756,3.964808165,4.115147649,4.292832904,4.880762172,5.924674512,7.066479332,8.189932516,8.748620793,8.363547937,7.043982804,5.292398803,3.527333443,2.13819371,1.235604685,0.980967927,1.18071265
Bangladesh,BGD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,South Asia,SAS,Lower middle income,240,270,280,290,310,310,320,320,320,330,360,390,400,410,420,430,420,450,490,540,560,590,650,710,780,870,950,1010,1080,1190
Bangladesh,BGD,Rural population,SP.RUR.TOTL,South Asia,SAS,Lower middle income,78408029,80094705,81773535,83413241,84986817,86528873,88112944,89658030,91191634,92737232,94292525,95846549,97380208,98874563,100311613,101541384,102503739,103355536,104063840,104611881,104983825,105199310,105306697,105370311,105431274,105504710,105590549,105683633,105761094,105811166
Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,South Asia,SAS,Lower middle income,82.059,81.605,81.141,80.67,80.189,79.743,79.39,79.034,78.672,78.307,77.936,77.562,77.182,76.798,76.41,75.904,75.244,74.571,73.886,73.191,72.483,71.763,71.032,70.291,69.538,68.775,68.01,67.247,66.484,65.723
Bangladesh,BGD,Rural population growth (annual %),SP.RUR.TOTL.ZG,South Asia,SAS,Lower middle income,2.14870115,2.128341419,2.074391123,1.98534035,1.868908859,1.79819998,1.814129595,1.738332049,1.696039382,1.680687122,1.663188657,1.634654647,1.587452204,1.522901964,1.442946456,1.218496861,0.943283644,0.827557429,0.682970672,0.52525733,0.354916041,0.205045067,0.102027501,0.060390075,0.057839225,0.069628711,0.081327269,0.088116783,0.073268324,0.047333238
Bangladesh,BGD,Urban population,SP.URB.TOTL,South Asia,SAS,Lower middle income,17142769,18054557,19006016,19987330,20996319,21980806,22874515,23784324,24722076,25690536,26694599,27727558,28789375,29871710,30969126,32234680,33724717,35244638,36779946,38318098,39855413,41393377,42945776,44535525,46185503,47900902,49666838,51473761,53316419,55184476
